Business_ID,Business_Name,Business_Description,Industry_Type,Business_Type,Years_in_Operation,Credit_Score,State,District,Employees,Annual_Revenue_Year1,Annual_Revenue_Year2,Annual_Revenue_Year3,Assets_Year1,Assets_Year2,Assets_Year3,Loan_Amount_Year1,Loan_Amount_Year2,Loan_Amount_Year3,Growth_Rate (%),Eligible_Schemes,Scheme_Description,Historical_Scheme_Adoption
4671,LMN Industries,A growing IT services company specializing in cloud solutions.,Food & Beverage,Medium,41,492,Haryana,Surat,180,17657581.13,13828928.84,12790134.16,19197012.62,12702237.59,1620767.678,6042911.238,1359630.08,8083886.857,35.25192709,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
4672,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,IT Services,Medium,17,435,Himachal Pradesh,Indore,100,867429.1267,40659328.47,5867101.227,13264616.46,317750.7043,8490021.328,5992515.505,2997410.889,388011.5847,-7.292116773,Scheme A,Government-backed credit support for IT startups.,Yes
4673,LMN Industries,A growing IT services company specializing in cloud solutions.,Retail,Medium,38,786,Gujarat,Dehradun,13,44785470.36,14478695.46,28855689.7,13116522.66,2317510.718,9378382.929,5041714.286,2441454.257,2232403.548,1.542698963,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,Yes
4674,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Food & Beverage,Medium,26,310,Himachal Pradesh,Bhopal,448,47678301.19,48608942.41,20561094.93,19303634.28,19941093.95,146038.2164,3777871.793,155981.7639,5459402.792,14.83489315,Scheme D,Government-backed credit support for IT startups.,Yes
4675,PQR Services,A small manufacturing unit producing auto parts.,Manufacturing,Micro,8,897,Delhi,Panaji,74,31542319.37,22234627.42,22239874.9,8787198.739,4620143.99,17444962.57,9556117.451,228473.4791,8979430.893,13.78784233,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
4676,LMN Industries,A family-run textile business making handloom fabrics.,IT Services,Medium,32,810,Telangana,Bhopal,356,10121840.42,26205798.89,37762047.33,13021906.54,3678508.354,15489295.64,6520952.19,7502806.108,8750989.082,-8.105743723,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,No
4677,LMN Industries,An innovative food processing startup focusing on organic products.,Food & Beverage,Micro,19,492,Punjab,Dehradun,348,11575607.27,2485048.2,14136790.61,17767173.76,11788147.96,17575119.18,4237921.815,2033250.525,5850185.134,-2.880420974,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,Yes
4678,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Textile,Small,47,337,Himachal Pradesh,Ludhiana,427,3375229.374,42440258.73,2092069.071,17806934.34,9317166.64,5693146.843,1551467.941,7072330.473,6456364.688,27.13366324,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,No
4679,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,IT Services,Small,31,750,Uttar Pradesh,Chennai,163,31785335.39,45182644.74,31268738.76,15819065.55,12999366.33,13844231.48,5276555.083,5009864.349,4481906.55,21.72425565,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,Yes
4680,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Tourism,Micro,49,685,Odisha,Jaipur,485,10100031.25,45802549.28,20259396.58,5903193.098,17285986.51,14271487.64,2045070.571,9756716.97,3690866.925,20.00113594,Scheme B,Government-backed credit support for IT startups.,No
4681,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Food & Beverage,Medium,20,326,Bihar,Pune,217,42447241.27,567167.6096,18968923.98,10906435.1,4694734.569,13337843.35,4520653.341,878364.8446,4176328.473,18.14055339,Scheme D,Tax benefits for small textile businesses.,No
4682,PQR Services,A growing IT services company specializing in cloud solutions.,Manufacturing,Micro,38,337,Himachal Pradesh,Jaipur,416,10341449.46,31853487.65,9198538.662,2281123.69,6377541.96,2381588.233,2173777.184,9599816.9,2598235.232,0.940169882,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,Yes
4683,XYZ Enterprises,A small manufacturing unit producing auto parts.,Retail,Micro,44,346,Haryana,Lucknow,217,9476613.655,10131638.87,25894580.16,6961901.376,1610322.654,14658510.27,7993871.784,9259599.978,1708413.398,38.32294064,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,No
4684,PQR Services,A family-run textile business making handloom fabrics.,Textile,Medium,2,676,Madhya Pradesh,Agra,58,8171703.715,48909317.94,24149596.97,8278263.347,18692128.74,767517.5345,9547770.09,1127195.504,2288984.162,43.69403212,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
4685,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Food & Beverage,Micro,25,311,Jharkhand,Patna,186,16663680.04,23647501.18,13230569.15,17528160.19,4555290.189,4457282.672,8613335.309,7963074.917,7789562.365,27.35271834,Scheme B,Government-backed credit support for IT startups.,Yes
4686,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Food & Beverage,Small,31,738,Delhi,Kanpur,131,23005401.11,30198808.75,2465609.516,10493258.9,9444870.53,19911599.53,5346574.458,6622106.862,5896045.869,41.12323435,Scheme B,Government-backed credit support for IT startups.,No
4687,PQR Services,A growing IT services company specializing in cloud solutions.,Healthcare,Small,40,473,Punjab,Coimbatore,254,37241610.83,26956370.3,15170948.28,10736700.41,19132049.96,10868583.11,6526197.123,2049058.26,3965967.118,27.44946994,Scheme A,Government-backed credit support for IT startups.,No
4688,PQR Services,An innovative food processing startup focusing on organic products.,IT Services,Micro,1,516,Chhattisgarh,Surat,232,27467576.4,42599672.07,22018830.51,13292430.22,17476838.13,15952630.23,8230315.967,5677358.955,7184025.079,20.96382678,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,No
4689,LMN Industries,An innovative food processing startup focusing on organic products.,Textile,Micro,40,569,Chhattisgarh,Visakhapatnam,429,39193220.64,48625916.08,18730741.17,4710301.42,19322925.83,3215961.322,2354235.665,7958978.504,6805462.609,8.792751656,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,No
4690,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Pharmaceuticals,Small,3,383,Delhi,Kanpur,419,48980184.11,27290444.22,36888370.61,5432121.123,11237801.02,3318124.883,9063847.33,1124399.836,9241084.707,25.22759934,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,Yes
4691,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Manufacturing,Micro,11,649,Chhattisgarh,Mumbai,6,3998509.273,38887738.9,35196008.15,16901503.69,4793766.127,8645111.484,2912118.308,6558198.205,62384.36561,-9.792508033,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
4692,LMN Industries,An innovative food processing startup focusing on organic products.,Textile,Micro,25,642,Punjab,Ahmedabad,402,48163122.33,26866678.91,33707411.53,19500111.87,13938615.45,3945501.169,7898750.639,6479785.188,3575226.999,33.72728032,Scheme B,Government-backed credit support for IT startups.,Yes
4693,PQR Services,A growing IT services company specializing in cloud solutions.,Textile,Small,48,826,Uttar Pradesh,Thiruvananthapuram,135,45673227.4,30933173.64,14580493.27,14198857.3,18690681.8,6352839.34,4746954.509,9778641.536,4985924.331,36.81930205,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,No
4694,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Retail,Micro,39,797,Uttarakhand,Nagpur,48,39676262.87,26204382.97,11153150.63,15493063.96,2974798.136,7280562.294,8633846.088,3726926.58,4334770.755,6.618453738,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,No
4695,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Automobile,Micro,23,559,Gujarat,Hyderabad,61,23287736.09,44815442.53,20229725.55,2855120.162,9422966.222,4598563.436,1492568.31,8701716.546,8996824.278,10.27917918,Scheme D,Tax benefits for small textile businesses.,Yes
4696,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Tourism,Medium,24,300,Uttar Pradesh,Agra,84,13679424.75,1787799.537,28236370.38,4291278.823,5613085.572,10553342.38,2270694.639,3954566.596,8005919.777,8.680523836,Scheme A,Government-backed credit support for IT startups.,No
4697,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Healthcare,Medium,1,745,Rajasthan,Chandigarh,106,20050805.8,29046954.87,22350824.94,16737812.79,4369322.962,1506852.824,6406472.359,9732187.06,7935340.095,1.642121898,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,Yes
4698,LMN Industries,An innovative food processing startup focusing on organic products.,IT Services,Small,43,330,Tamil Nadu,Madurai,103,47705243.88,37866975.82,35377923.1,18258286.54,7407217.01,1174914.416,4221150.872,3776078.359,9157066.074,2.612419347,Scheme A,Government-backed credit support for IT startups.,Yes
4699,LMN Industries,A family-run textile business making handloom fabrics.,IT Services,Medium,33,555,Odisha,Shimla,107,35446556.9,16161105.28,13665231.6,17334888.39,7816772.672,5544861.348,6282693.105,2178554.852,9558686.445,15.73468919,Scheme B,Tax benefits for small textile businesses.,No
4700,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Textile,Micro,26,594,Uttarakhand,Ludhiana,419,49877695.34,4092152.264,46379694.54,13982055.56,10214653.42,8408191.127,8014436.887,7459961.749,1835932.543,26.17785673,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,No
4701,LMN Industries,A family-run textile business making handloom fabrics.,Construction,Small,1,504,Punjab,Thiruvananthapuram,98,21216501.18,20159917.59,16773550.97,13363658.96,9594300.488,4830773.612,1277602.811,8305160.967,9402180.881,-8.321942202,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
4702,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Construction,Small,6,587,Uttarakhand,Guwahati,359,20499768.25,18507405.96,13697512.05,18593813.87,13747835.78,13654270.79,1974628.561,1166918.395,7080297.052,19.27738005,Scheme C,Tax benefits for small textile businesses.,Yes
4703,XYZ Enterprises,An innovative food processing startup focusing on organic products.,E-commerce,Medium,33,833,Chhattisgarh,Lucknow,13,34785665.75,41479993.14,37833410.8,8385374.496,7334458.161,17888990.32,8857996.873,7227592.028,3956463.167,46.97223022,Scheme B,Tax benefits for small textile businesses.,Yes
4704,LMN Industries,A family-run textile business making handloom fabrics.,Manufacturing,Small,17,452,Madhya Pradesh,Visakhapatnam,71,35756082.46,33244888.15,43068653.28,3897255.385,4347991.11,17706313.99,6750278.253,9196021.715,337519.4827,0.386879125,Scheme C,Government-backed credit support for IT startups.,No
4705,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Construction,Micro,27,879,Telangana,Lucknow,36,46858086.2,1548241.155,16639766.37,7279962.591,7414432.439,18331321.3,3914373.174,3881212.691,5914009.348,18.39926669,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,No
4706,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Retail,Medium,37,320,Uttar Pradesh,Delhi,177,26836182.5,38024339.81,20572986.94,8328447.895,14257914.32,8899531.364,3160608.755,3697361.779,557723.1385,40.53844953,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,Yes
4707,XYZ Enterprises,A family-run textile business making handloom fabrics.,Textile,Medium,30,776,Delhi,Vadodara,196,38028078.42,43289561.97,34073894.15,8775657.556,11613626.71,12060056.54,5927926.086,9219246.509,3456023.933,38.28616222,Scheme A,Government-backed credit support for IT startups.,No
4708,XYZ Enterprises,A small manufacturing unit producing auto parts.,Textile,Small,25,787,Punjab,Visakhapatnam,84,9007061.517,44829195.9,43169542.1,11383223.8,15349687.33,10074932.83,6462487.647,8245947.059,7918942.322,36.49364223,Scheme D,Tax benefits for small textile businesses.,Yes
4709,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Tourism,Micro,36,772,Punjab,Indore,120,33700944.05,23535309.76,6978367.206,5295565.754,2565873.444,15340362.97,526826.5714,8595609.57,7005231.216,18.81414509,Scheme A,Government-backed credit support for IT startups.,No
4710,XYZ Enterprises,A small manufacturing unit producing auto parts.,E-commerce,Medium,25,847,Goa,Hyderabad,85,49736255.72,29953597.25,30668040.49,5366532.607,14185867.3,9926275.683,1635156.109,8686840.938,4172893.689,35.69250868,Scheme A,Government-backed credit support for IT startups.,Yes
4711,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Healthcare,Small,41,325,Bihar,Delhi,183,26720892.49,24467532.7,48843580.88,185103.0381,9179113.311,6560839.565,5782764.666,9362503.976,1126654.087,13.94296488,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,Yes
4712,LMN Industries,An innovative food processing startup focusing on organic products.,Healthcare,Micro,41,468,Telangana,Chennai,88,618229.1012,37743179.88,6734121.082,13968929.63,4607324.493,5986409.933,1265140.285,4103206.474,7425888.182,13.36979523,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,Yes
4713,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Textile,Micro,16,665,Karnataka,Lucknow,215,27934724.69,14519955.17,35702483.48,5693958.23,10681060.87,1303963.955,8880517.257,4506504.929,3640036.96,40.51588276,Scheme A,Tax benefits for small textile businesses.,No
4714,PQR Services,A growing IT services company specializing in cloud solutions.,IT Services,Micro,4,742,Tamil Nadu,Dehradun,386,14472306.36,37010755.6,5302298.635,6613309.456,7967111.253,16177605.54,7264181.722,406125.5678,3460899.551,-2.697544231,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,Yes
4715,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Manufacturing,Small,45,486,Madhya Pradesh,Thiruvananthapuram,224,29708185.58,387140.2879,26578646.67,1916709.254,12104450.79,4158681.657,4704177.467,6516243.092,5725110.697,44.93661403,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
4716,PQR Services,A growing IT services company specializing in cloud solutions.,Healthcare,Medium,1,481,Telangana,Panaji,113,7145047.691,31009359.42,24416026.09,7780116.121,13874020.57,19203958.07,6722196.956,2443821.071,4543506.498,-8.96712718,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
4717,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Tourism,Small,28,349,Jharkhand,Bangalore,208,19432749.41,13155855.73,44665344.19,13045550.99,17563178.36,10241758.12,176874.7543,9773017.668,6883079.895,49.21017613,Scheme D,Government-backed credit support for IT startups.,Yes
4718,LMN Industries,An innovative food processing startup focusing on organic products.,Textile,Small,48,863,Tamil Nadu,Ludhiana,59,35723147.07,17884795.35,14918634.56,19810209.59,2648405.212,17161990.38,3540049.291,6672666.849,330834.4269,39.22456516,Scheme A,Government-backed credit support for IT startups.,Yes
4719,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Textile,Micro,36,657,Delhi,Guwahati,287,22337370.18,25732504.43,31165891.92,15355589.75,7127581.211,2685902.573,6747483.979,4839944.975,1445449.173,-9.99991297,Scheme D,Tax benefits for small textile businesses.,No
4720,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Manufacturing,Micro,40,643,Haryana,Panaji,451,41439822.85,39651362.59,12871439.65,17197880.43,4256880.792,1661437.571,1109210.563,2733314.738,3682125.752,-3.113563747,Scheme A,Tax benefits for small textile businesses.,Yes
4721,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Food & Beverage,Small,7,462,Punjab,Kanpur,237,28606372.22,18024030.03,36100163.42,10706571.74,8168581.299,10833436.95,437423.8199,7230382.3,2721454.462,2.034323916,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
